path,category,bytes,source_sha256,published_sha256
Results/tables/transport_d_city_support_and_change.csv,tables,1069,4902407f9520a47087be43bfffefc91deb6be6e806397c547d6a20eb804cc26c,4902407f9520a47087be43bfffefc91deb6be6e806397c547d6a20eb804cc26c
Results/tables/transport_d_destination_support.csv,tables,833,bd2b713f2ac5d383fca5e4a54148121639b35e3e0eba9791f42e32140aedc9ef,bd2b713f2ac5d383fca5e4a54148121639b35e3e0eba9791f42e32140aedc9ef
Results/tables/transport_d_event_results_supplement.csv,tables,6835,c62ad7dba4e53967623cde16c8b50f6f9ec9950fe457b7ad485de87e83b25cb6,c62ad7dba4e53967623cde16c8b50f6f9ec9950fe457b7ad485de87e83b25cb6
Results/tables/transport_d_event_source_topology_ledger.csv,tables,22453,3e936824b4da2f88a38e4e588ab7461918d61f885f53fcc8fca1f667c87549f1,9c6e18b21446eed1b6354732f4108e7e1f58ea53fd4ee4bd23d38488c76581d9
Results/tables/transport_d_event_stratum_summary.csv,tables,7830,81c36a5998b0bd8d51d0518bb017fb5d25aefcc08c3dc260292b78d48de4beb3,81c36a5998b0bd8d51d0518bb017fb5d25aefcc08c3dc260292b78d48de4beb3
Results/tables/transport_d_independent_od_time_validation.csv,tables,387858,7ce250e9887e6b37a000d7bf8b295adf4a15410c7433ef6c4cd83c4b77f5fb5e,7ce250e9887e6b37a000d7bf8b295adf4a15410c7433ef6c4cd83c4b77f5fb5e
Results/tables/transport_d_independent_station_path_validation.csv,tables,764117,25dc6e43145a5833d2687904ec6c040d897c42983452e3894791be54eb75bc1b,25dc6e43145a5833d2687904ec6c040d897c42983452e3894791be54eb75bc1b
Results/tables/transport_d_integrity_checklist.csv,tables,1202,1de3294946dc6fbaf0daf2bed59da7be89fe480f5d2ad62dba1624a630909b3e,1de3294946dc6fbaf0daf2bed59da7be89fe480f5d2ad62dba1624a630909b3e
Results/tables/transport_d_project_aggregation_sensitivity.csv,tables,5895,8cda618008d0135b2c49d64447373bcaf0ad5cd13c860481ceb4569290593bef,8cda618008d0135b2c49d64447373bcaf0ad5cd13c860481ceb4569290593bef
Results/tables/transport_d_project_city_summary.parquet,tables,18597,5f1a9909ab3ca6cccb60e20b82b918f7e6b8ecf3617c1df4cc418aeffe629bf9,5f1a9909ab3ca6cccb60e20b82b918f7e6b8ecf3617c1df4cc418aeffe629bf9
Results/tables/transport_d_project_city_summary_r2.parquet,tables,18453,443f9da90709173b7496a40b73e0d88a514a487310647f888c262ab0870ceae2,443f9da90709173b7496a40b73e0d88a514a487310647f888c262ab0870ceae2
Results/tables/transport_d_project_city_summary_r3.parquet,tables,18626,d6989c83b9b755df1795db47c396c11ce96b2eae0f6766d14b8e11fba85d43ba,d6989c83b9b755df1795db47c396c11ce96b2eae0f6766d14b8e11fba85d43ba
Results/tables/transport_d_project_rankings.csv,tables,12921,033e38ee092a1700877f4426593054180a521ec8c73cd4358aabab0083d8a174,033e38ee092a1700877f4426593054180a521ec8c73cd4358aabab0083d8a174
Results/tables/transport_d_project_spatial_reach.csv,tables,5007,461b886994947382f9757a802d21d0be342f3d16816c026d56930748623532bf,461b886994947382f9757a802d21d0be342f3d16816c026d56930748623532bf
Results/tables/transport_d_project_summary.csv,tables,6927,7d7faacecef63f6619715e0ed6685819233a53d9ebd57e8b8a68e5472899ef8a,7d7faacecef63f6619715e0ed6685819233a53d9ebd57e8b8a68e5472899ef8a
Results/tables/transport_d_project_summary_1km.csv,tables,5982,1093b849e026836d196325ca0f6acf0e674e66a14bd0dbbdd80d0a70e3cd03ab,1093b849e026836d196325ca0f6acf0e674e66a14bd0dbbdd80d0a70e3cd03ab
Results/tables/transport_d_project_summary_r2.csv,tables,6882,b13c38aaed3d40dcb0a4666b2c103d3cd1340d29f80c3394dd35b0caff8e147f,b13c38aaed3d40dcb0a4666b2c103d3cd1340d29f80c3394dd35b0caff8e147f
Results/tables/transport_d_project_summary_r3.csv,tables,6937,7d89480b4a73e8fc61d6f68af5b12a723850e3cb17c1c1b53a96718ffe6a176b,7d89480b4a73e8fc61d6f68af5b12a723850e3cb17c1c1b53a96718ffe6a176b
Results/tables/transport_d_r0_r2_comparison.csv,tables,12592,9ed496879b209daca5bf637251138beb1fa0d91968934bacfaee57cb5f8cfd42,9ed496879b209daca5bf637251138beb1fa0d91968934bacfaee57cb5f8cfd42
Results/tables/transport_d_r0_r3_comparison.csv,tables,12652,9b4b3dddbe78a6eef151b1681fc1bbb5950995bcda12e931ad4901c62f14507c,9b4b3dddbe78a6eef151b1681fc1bbb5950995bcda12e931ad4901c62f14507c
Results/transport_d_accessibility_opening.json,run_records,80049,79d777a8f49cd24ac8f4bfb833739db716e55c7ed782b8ebd88a5de1fa4bf5f0,79d777a8f49cd24ac8f4bfb833739db716e55c7ed782b8ebd88a5de1fa4bf5f0
Results/transport_d_analysis.json,run_records,2241,af912c96aed92b04f1fbe8ee62f3b41ed937e1e62eeca3c2cf39de6fec5468ba,af912c96aed92b04f1fbe8ee62f3b41ed937e1e62eeca3c2cf39de6fec5468ba
Results/transport_d_r2_sensitivity.json,run_records,2224,ef480c705dd8adac3d3f3ff72eca47bb5cb5c0735a1750f5ebf6c1503b8b21fd,ef480c705dd8adac3d3f3ff72eca47bb5cb5c0735a1750f5ebf6c1503b8b21fd
Results/transport_d_r2_stability.json,run_records,1681,f32084ac1adf8d9616808d7275e84636b0b3e698dc049d0c687d5e855dd3381e,f32084ac1adf8d9616808d7275e84636b0b3e698dc049d0c687d5e855dd3381e
Results/transport_d_r3_sensitivity.json,run_records,2491,8f78a672554d076aeaeccfab992144666e978dc5be12c25b5d6bb6bd69f80897,8f78a672554d076aeaeccfab992144666e978dc5be12c25b5d6bb6bd69f80897
Results/transport_d_r3_stability.json,run_records,1706,b3eb7d60bc4f6a65f1586284fe65361b26ecdcb8cfcfae9add58bf3dc61bcc8b,b3eb7d60bc4f6a65f1586284fe65361b26ecdcb8cfcfae9add58bf3dc61bcc8b
